id,title,url,rate,tag1,tag2,tag3,tag4,tag5,difficulty,budget,people,prep_time,cooking_time,total_time,title_en,tag1_en,tag2_en,tag3_en,difficulty_en,budget_en
2809,petites brochettes colorées pour l'apéritif,https://www.marmiton.org/recettes/recette_petites-brochettes-colorees-pour-l-aperitif_31054.aspx,4.7,,,,,,très facile,bon marché,4,20,0,20,small colorful skewers for an aperitif,,,,very easy,cheap
2810,Rillettes de thon au St Moret,https://www.marmiton.org/recettes/recette_rillettes-de-thon-au-st-moret_13632.aspx,4.7,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,bon marché,4,5,0,5,Tuna rillettes with St Moret,aperitif or buffet,aperitif dinner,dip and spread,very easy,cheap
2811,Tarte soleil au pesto de tomates et aux pignons,https://www.marmiton.org/recettes/recette_tarte-soleil-au-pesto-de-tomates-et-aux-pignons_340780.aspx,4.9,"pizza, tarte, quiche",tarte salée,tarte à la tomate,,,facile,bon marché,4,15,30,45,Sun tart with tomato pesto and pine nuts,"pizza, pie, quiche",savory pie,tomato pie,easy,cheap
2812,Tapenade noire,https://www.marmiton.org/recettes/recette_tapenade-noire_21786.aspx,4.7,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,moyen,4,15,0,15,Black tapenade,aperitif or buffet,aperitif dinner,dip and spread,very easy,AVERAGE
2813,Dips de légumes frais et leurs sauces pour l'apéritif,https://www.marmiton.org/recettes/recette_legumes-frais-et-leurs-sauces_194997.aspx,4.6,,,,,,très facile,bon marché,4,30,0,30,Fresh vegetable dips and their sauces for appetizers,,,,very easy,cheap
2814,Verrines de betterave et fromage frais,https://www.marmiton.org/recettes/recette_verrines-de-betterave-et-fromage-frais_231301.aspx,4.7,apéritif ou buffet,apéritif dînatoire,verrine,,,très facile,bon marché,4,20,0,20,Beetroot and cream cheese verrines,aperitif or buffet,aperitif dinner,glass jar,very easy,cheap
2815,Accras de morue,https://www.marmiton.org/recettes/recette_accras-de-morue_19897.aspx,4.6,apéritif ou buffet,bouchée ou amuse-bouche,accras,,,très facile,bon marché,4,20,5,25,Cod fritters,aperitif or buffet,appetizer or snack,accras,very easy,cheap
2816,Pastels (beignets farcis du Sénégal),https://www.marmiton.org/recettes/recette_pastels-beignets-farcis-du-senegal_225738.aspx,4.4,apéritif ou buffet,bouchée ou amuse-bouche,beignets salés,,,moyenne,bon marché,4,3,30,33,Pastels (stuffed donuts from Senegal),aperitif or buffet,appetizer or snack,salty donuts,average,cheap
2817,Mini wrap chorizo pour l'apéro,https://www.marmiton.org/recettes/recette_mini-wrap-chorizo-pour-l-apero_308270.aspx,4.7,,,,,,très facile,bon marché,4,2,0,2,Mini chorizo ​​wrap for an aperitif,,,,very easy,cheap
2818,Cake aux olives et lardons,https://www.marmiton.org/recettes/recette_cake-aux-olives-et-lardons_11292.aspx,4.7,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,bon marché,4,15,45,60,Olive and bacon cake,aperitif or buffet,aperitif dinner,savory appetizer cake,very easy,cheap
2819,Tomates séchées,https://www.marmiton.org/recettes/recette_tomates-sechees_29798.aspx,4.6,,,,,,très facile,bon marché,4,15,3,18,Dried tomatoes,,,,very easy,cheap
2820,Crevettes marinées,https://www.marmiton.org/recettes/recette_crevettes-marinees_71364.aspx,4.9,plat principal,fruits de mer,crevettes,,,facile,moyen,4,20,5,25,Marinated shrimps,main course,seafood,shrimp,easy,AVERAGE
2821,Préparation des olives (olives noires en saumure),https://www.marmiton.org/recettes/recette_preparation-des-olives-olives-noires-en-saumure_11269.aspx,4,,,,,,moyenne,moyen,4,20,10,30,Preparing olives (black olives in brine),,,,average,AVERAGE
2822,Cake aux lardons,https://www.marmiton.org/recettes/recette_cake-aux-lardons_26281.aspx,4.7,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,bon marché,4,15,40,55,Bacon cake,aperitif or buffet,aperitif dinner,savory appetizer cake,very easy,cheap
2823,Bretzels (Alsace),https://www.marmiton.org/recettes/recette_bretzels-alsace_12396.aspx,3.9,,,,,,moyenne,bon marché,4,20,8,28,Pretzels (Alsace),,,,average,cheap
2824,Patatas bravas (pommes de terre frites à la sauce tomate épicée),https://www.marmiton.org/recettes/recette_patatas-bravas-pommes-de-terre-frites-a-la-sauce-tomate-epicee_23420.aspx,4.3,,,,,,très facile,bon marché,4,30,30,60,Patatas bravas (fried potatoes with spicy tomato sauce),,,,very easy,cheap
2825,Anchoïade,https://www.marmiton.org/recettes/recette_anchoiade_27694.aspx,4.6,,,,,,très facile,bon marché,4,15,0,15,Anchoïade,,,,very easy,cheap
2826,"Feuilletés apéritif (allumettes au fromage, feuilletés à la saucisse)",https://www.marmiton.org/recettes/recette_feuilletes-aperitif-allumettes-au-fromage-feuilletes-a-la-saucisse_11141.aspx,4.8,entrée,"feuilleté, brick",feuilleté,,,moyenne,moyen,4,15,5,20,"Appetizer puff pastries (cheese matches, sausage puff pastries)",entrance,"puff pastry, brick",laminated,average,AVERAGE
2827,Rillettes de sardines,https://www.marmiton.org/recettes/recette_rillettes-de-sardines_81795.aspx,4.7,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,bon marché,4,10,0,10,Sardine rillettes,aperitif or buffet,aperitif dinner,dip and spread,very easy,cheap
2828,Muffins salés aux lardons et au fromage râpé,https://www.marmiton.org/recettes/recette_muffins-sales-aux-lardons-et-au-fromage-rape_90498.aspx,4.5,apéritif ou buffet,bouchée ou amuse-bouche,muffin salé,,,très facile,bon marché,4,30,20,50,Savory muffins with bacon and grated cheese,aperitif or buffet,appetizer or snack,savory muffin,very easy,cheap
2829,Avocado toast,https://www.marmiton.org/recettes/recette_avocado-toast_371796.aspx,4.4,entrée,entrée chaude,tartine,,,très facile,bon marché,4,10,0,10,Avocado toast,entrance,hot starter,toast,very easy,cheap
2830,Préparation des olives vertes,https://www.marmiton.org/recettes/recette_preparation-des-olives-vertes_41764.aspx,4.8,,,,,,moyenne,moyen,4,7,0,7,Preparation of green olives,,,,average,AVERAGE
2831,Crackers aux graines,https://www.marmiton.org/recettes/recette_crackers-aux-graines_346941.aspx,4.9,apéritif ou buffet,,,,,très facile,moyen,4,8,20,28,Seed Crackers,aperitif or buffet,,,very easy,AVERAGE
2832,Croissants apéritifs façon pizza,https://www.marmiton.org/recettes/recette_croissants-aperitifs-facon-pizza_318807.aspx,4.8,"pizza, tarte, quiche",pizza,,,,facile,bon marché,4,5,20,25,Pizza-style aperitif croissants,"pizza, pie, quiche",pizza,,easy,cheap
2833,Mini hamburgers,https://www.marmiton.org/recettes/recette_mini-hamburgers_225601.aspx,3.8,,,,,,facile,bon marché,4,1,30,31,Mini hamburgers,,,,easy,cheap
2834,Supions à la marseillaise,https://www.marmiton.org/recettes/recette_supions-a-la-marseillaise_313612.aspx,4,,,,,,facile,bon marché,4,5,130,135,Cuttlefish Marseille style,,,,easy,cheap
2835,Oignons frits,https://www.marmiton.org/recettes/recette_oignons-frits_253827.aspx,4.8,,,,,,facile,bon marché,4,25,3,28,Fried onions,,,,easy,cheap
2836,Fricassées au thon,https://www.marmiton.org/recettes/recette_fricassees-au-thon_336179.aspx,4.9,,,,,,facile,bon marché,4,30,20,50,Tuna Fricassee,,,,easy,cheap
2837,Bonite au four,https://www.marmiton.org/recettes/recette_bonite-au-four_47317.aspx,4,,,,,,très facile,bon marché,4,20,30,50,Baked Bonito,,,,very easy,cheap
2838,Palmiers pour l'apéritif!,https://www.marmiton.org/recettes/recette_palmiers-pour-l-aperitif_73934.aspx,4.7,,,,,,très facile,bon marché,4,15,15,30,Palm trees for an aperitif!,,,,very easy,cheap
2839,Tapenade aux olives vertes,https://www.marmiton.org/recettes/recette_tapenade-aux-olives-vertes_14226.aspx,4.4,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,moyen,4,30,0,30,Green Olive Tapenade,aperitif or buffet,aperitif dinner,dip and spread,very easy,AVERAGE
2840,Escargots Papy mi@m,https://www.marmiton.org/recettes/recette_escargots-papy-mi-m_16809.aspx,0,,,,,,très facile,moyen,4,30,15,45,Papy mi@m snails,,,,very easy,AVERAGE
2841,Baguette fourrée au saint moret et au jambon,https://www.marmiton.org/recettes/recette_baguette-fourree-au-saint-moret-et-au-jambon_37306.aspx,4.8,,,,,,facile,bon marché,4,1,20,21,Baguette filled with Saint Moret and ham,,,,easy,cheap
2842,Préfou maison facile,https://www.marmiton.org/recettes/recette_prefou-maison-facile_233156.aspx,5,,,,,,facile,bon marché,4,15,10,25,Easy homemade prefou,,,,easy,cheap
2843,Labneh,https://www.marmiton.org/recettes/recette_labneh_25352.aspx,2.5,,,,,,très facile,bon marché,4,10,0,10,Labneh,,,,very easy,cheap
2844,Assortiment de toasts apéro,https://www.marmiton.org/recettes/recette_assortiment-de-toasts-apero_55529.aspx,5,apéritif ou buffet,bouchée ou amuse-bouche,amuse-bouche facile et rapide,,,très facile,bon marché,4,15,5,20,Assortment of aperitif toasts,aperitif or buffet,appetizer or snack,quick and easy appetizer,very easy,cheap
2845,Châtaignes au four,https://www.marmiton.org/recettes/recette_chataignes-au-four_27423.aspx,4.4,accompagnement,marrons,,,,très facile,bon marché,4,10,20,30,Baked chestnuts,accompaniement,chestnuts,,very easy,cheap
2846,Navettes briochées,https://www.marmiton.org/recettes/recette_navettes-briochees_328193.aspx,3.7,,,,,,facile,bon marché,4,130,15,145,Brioche shuttles,,,,easy,cheap
2847,Gressins de Lili,https://www.marmiton.org/recettes/recette_gressins-de-lili_34414.aspx,4.8,,,,,,facile,bon marché,4,1,20,21,Lili's Breadsticks,,,,easy,cheap
2848,Verrine à l'avocat facile et rapide,https://www.marmiton.org/recettes/recette_verrine-a-l-avocat-facile-et-rapide_69341.aspx,4.4,apéritif ou buffet,apéritif dînatoire,verrine,,,très facile,bon marché,4,15,0,15,Quick and easy avocado verrine,aperitif or buffet,aperitif dinner,glass jar,very easy,cheap
2849,Cake au saumon fumé et citron,https://www.marmiton.org/recettes/recette_cake-au-saumon-fume-et-citron_166583.aspx,4.8,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,facile,bon marché,4,15,45,60,Smoked salmon and lemon cake,aperitif or buffet,aperitif dinner,savory appetizer cake,easy,cheap
2850,Stick de mozzarella,https://www.marmiton.org/recettes/recette_stick-de-mozzarella_345313.aspx,2.6,,,,,,très facile,bon marché,4,10,10,20,Mozzarella stick,,,,very easy,cheap
2851,Bocaux de cornichons aigres-doux,https://www.marmiton.org/recettes/recette_bocaux-de-cornichons-aigres-doux_24944.aspx,4.9,,,,,,facile,moyen,4,40,25,65,Jars of sweet and sour pickles,,,,easy,AVERAGE
2852,"Cake au thon, tomate et olive",https://www.marmiton.org/recettes/recette_cake-au-thon-tomate-et-olive_16131.aspx,4.7,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,bon marché,4,20,50,70,"Tuna, tomato and olive cake",aperitif or buffet,aperitif dinner,savory appetizer cake,very easy,cheap
2853,Assortiments de mini-tartelettes salées,https://www.marmiton.org/recettes/recette_assortiments-de-mini-tartelettes-salees_53802.aspx,4.7,apéritif ou buffet,bouchée ou amuse-bouche,tartelettes et mini tarte,,,facile,bon marché,4,1,10,11,Assortment of mini savory tartlets,aperitif or buffet,appetizer or snack,tartlets and mini tarts,easy,cheap
2854,Toasts à la crème de saumon fumé,https://www.marmiton.org/recettes/recette_toasts-a-la-creme-de-saumon-fume_37329.aspx,4.8,,,,,,très facile,bon marché,4,15,0,15,Toasts with smoked salmon cream,,,,very easy,cheap
2855,Garlic Bread (pain à l'ail),https://www.marmiton.org/recettes/recette_garlic-bread-pain-a-l-ail_22772.aspx,4.7,,,,,,très facile,bon marché,4,10,15,25,Garlic Bread,,,,very easy,cheap
2856,"Cake aux tomates séchées, feta et olives vertes",https://www.marmiton.org/recettes/recette_cake-aux-tomates-sechees-feta-et-olives-vertes_40965.aspx,4.6,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,bon marché,4,15,30,45,"Cake with dried tomatoes, feta and green olives",aperitif or buffet,aperitif dinner,savory appetizer cake,very easy,cheap
2857,Pintxos tapas basque,https://www.marmiton.org/recettes/recette_pintxos-tapas-basque_375137.aspx,0,apéritif ou buffet,apéritif dînatoire,,,,très facile,bon marché,4,5,2,7,Basque tapas pintxos,aperitif or buffet,aperitif dinner,,very easy,cheap
2858,Mini-cannelés au chorizo,https://www.marmiton.org/recettes/recette_mini-canneles-au-chorizo_339810.aspx,4.3,,,,,,facile,bon marché,4,30,1,31,Mini cannelés with chorizo,,,,easy,cheap
2859,Gougères au fromage au Thermomix,https://www.marmiton.org/recettes/recette_gougeres-au-fromage-thermomix_374893.aspx,0,apéritif ou buffet,bouchée ou amuse-bouche,,,,facile,bon marché,4,10,25,35,Cheese Gougères with Thermomix,aperitif or buffet,appetizer or snack,,easy,cheap
2860,Samoussa au thon et aux légumes,https://www.marmiton.org/recettes/recette_samoussa-au-thon-et-aux-legumes_92443.aspx,4.8,,,,,,facile,bon marché,4,30,5,35,Tuna and vegetable samosa,,,,easy,cheap
2861,Pois chiches grillés,https://www.marmiton.org/recettes/recette_pois-chiches-grilles_44621.aspx,4.7,apéritif ou buffet,,,,,très facile,bon marché,4,5,1,6,Roasted chickpeas,aperitif or buffet,,,very easy,cheap
2862,Pain surprise surprenant,https://www.marmiton.org/recettes/recette_pain-surprise-surprenant_55060.aspx,5,,,,,,facile,moyen,4,30,0,30,Surprising surprise bread,,,,easy,AVERAGE
2863,"Cake salé aux carottes, lardons et fromage",https://www.marmiton.org/recettes/recette_cake-sale-aux-carottes-lardons-et-fromage_90907.aspx,4.9,apéritif ou buffet,apéritif dînatoire,cake salé apéritif,,,très facile,bon marché,4,20,50,70,"Savory cake with carrots, bacon and cheese",aperitif or buffet,aperitif dinner,savory appetizer cake,very easy,cheap
2864,Gougères faciles,https://www.marmiton.org/recettes/recette_gougeres-faciles_13241.aspx,4.7,apéritif ou buffet,bouchée ou amuse-bouche,gougères,,,facile,bon marché,4,20,25,45,Easy Gougères,aperitif or buffet,appetizer or snack,gougeres,easy,cheap
2865,Crème d'asperges en verrines,https://www.marmiton.org/recettes/recette_creme-d-asperges-en-verrines_82759.aspx,4.7,apéritif ou buffet,apéritif dînatoire,verrine,,,très facile,moyen,4,15,15,30,Cream of asparagus in glasses,aperitif or buffet,aperitif dinner,glass jar,very easy,AVERAGE
2866,Bouchon de la Réunion,https://www.marmiton.org/recettes/recette_bouchon-de-la-reunion_12822.aspx,3.8,,,,,,moyenne,bon marché,4,20,15,35,Reunion Island Cork,,,,average,cheap
2867,Barquettes d'endives au bleu et noix,https://www.marmiton.org/recettes/recette_barquettes-d-endives-au-bleu-et-noix_87075.aspx,4.2,,,,,,très facile,bon marché,4,15,0,15,Endive boats with blue cheese and walnuts,,,,very easy,cheap
2868,Petits croissants au saumon fumé (toast apéritif),https://www.marmiton.org/recettes/recette_petits-croissants-au-saumon-fume-toast-aperitif_20483.aspx,4.8,apéritif ou buffet,bouchée ou amuse-bouche,croissants,,,très facile,moyen,4,15,25,40,Small croissants with smoked salmon (appetizer toast),aperitif or buffet,appetizer or snack,croissants,very easy,AVERAGE
2869,Sapin feuilleté au pesto,https://www.marmiton.org/recettes/recette_sapin-feuillete-au-pesto_383379.aspx,4.7,apéritif ou buffet,,,,,facile,bon marché,4,25,15,40,Puff pastry tree with pesto,aperitif or buffet,,,easy,cheap
2870,Mini pancakes de courgette,https://www.marmiton.org/recettes/recette_mini-pancakes-de-courgette_61028.aspx,3.5,,,,,,facile,bon marché,4,10,10,20,Mini zucchini pancakes,,,,easy,cheap
2871,Amandes de mer farcies à la crème fromagère,https://www.marmiton.org/recettes/recette_amandes-de-mer-farcies-a-la-creme-fromagere_25825.aspx,3.6,plat principal,fruits de mer,coquillages,,,facile,moyen,4,20,20,40,Sea almonds stuffed with cream cheese,main course,seafood,shells,easy,AVERAGE
2872,"Wrap très frais, jambon et chèvre",https://www.marmiton.org/recettes/recette_wrap-tres-frais-jambon-et-chevre_231049.aspx,4.6,,,,,,facile,bon marché,4,10,0,10,"Very fresh wrap, ham and goat cheese",,,,easy,cheap
2873,Feuilletés au pesto,https://www.marmiton.org/recettes/recette_feuillete-au-pesto_225380.aspx,4.8,entrée,"feuilleté, brick",feuilleté,,,facile,bon marché,4,10,10,20,Puff Pastries with Pesto,entrance,"puff pastry, brick",laminated,easy,cheap
2874,Petits feuilletés au saumon,https://www.marmiton.org/recettes/recette_petits-feuilletes-au-saumon_17426.aspx,4.8,entrée,"feuilleté, brick",feuilleté,,,très facile,moyen,4,15,15,30,Small salmon puff pastries,entrance,"puff pastry, brick",laminated,very easy,AVERAGE
2875,Hoummous libanais,https://www.marmiton.org/recettes/recette_hoummous-libanais_16155.aspx,4.1,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,facile,bon marché,4,20,0,20,Lebanese Hummus,aperitif or buffet,aperitif dinner,dip and spread,easy,cheap
2876,Sablés au parmesan,https://www.marmiton.org/recettes/recette_sables-au-parmesan_211490.aspx,4.6,,,,,,facile,bon marché,4,10,10,20,Parmesan shortbread,,,,easy,cheap
2877,Tortillas à la mexicaine,https://www.marmiton.org/recettes/recette_tortillas-a-la-mexicaine_12100.aspx,0,,,,,,très facile,bon marché,4,15,10,25,Mexican Tortillas,,,,very easy,cheap
2878,Tuiles au Parmesan et au pavot (5ème rencontre),https://www.marmiton.org/recettes/recette_tuiles-au-parmesan-et-au-pavot-5eme-rencontre_29384.aspx,4.6,,,,,,très facile,moyen,4,15,2,17,Parmesan and poppy seed tiles (5th meeting),,,,very easy,AVERAGE
2879,Clafoutis basilic et tomate cerise,https://www.marmiton.org/recettes/recette_clafoutis-basilic-et-tomate-cerise_60519.aspx,4.4,entrée,entrée froide,flan salé,,,facile,bon marché,4,15,40,55,Basil and cherry tomato clafoutis,entrance,cold starter,savory flan,easy,cheap
2880,Roulés feuilletés apéritifs,https://www.marmiton.org/recettes/recette_roules-feuilletes-aperitifs_58760.aspx,4.4,entrée,"feuilleté, brick",feuilleté,,,très facile,bon marché,4,10,10,20,Puff pastry rolls appetizers,entrance,"puff pastry, brick",laminated,very easy,cheap
2881,Houmous de betterave aux graines de courge au miel,https://www.marmiton.org/recettes/recette_houmous-de-betterave-aux-graines-de-courge-au-miel_347852.aspx,4.7,apéritif ou buffet,apéritif dînatoire,dip et tartinade,,,très facile,bon marché,4,15,0,15,Beetroot Hummus with Honeyed Pumpkin Seeds,aperitif or buffet,aperitif dinner,dip and spread,very easy,cheap
2882,Petits pâtés à la soubressade (6ème rencontre),https://www.marmiton.org/recettes/recette_petits-pates-a-la-soubressade-6eme-rencontre_29568.aspx,4.4,,,,,,très facile,moyen,4,15,30,45,Small pies with sobrasada (6th meeting),,,,very easy,AVERAGE
2883,Acras de morue (Antilles),https://www.marmiton.org/recettes/recette_acras-de-morue-antilles_20807.aspx,3.5,apéritif ou buffet,bouchée ou amuse-bouche,accras,,,facile,moyen,4,15,5,20,Cod fritters (West Indies),aperitif or buffet,appetizer or snack,accras,easy,AVERAGE
